IRI_KEY,FIPS,NAME,State_Name,REGION,DIVISION,Zip_name,Zip_key,per_kids18,per_kids9,per_old,per_white,per_black,hhsize,Per_college,per_hh_less20K,median_inc,capita_inc,Share_Camp,Share_Other,Share_PL,Share_prog
279425,6071,San Bernardino County,California,WEST,9,92284 Yucca Valley,92284,0.25,0.12,0.22,0.88,0.02,2.39,0.11,0.35,29924,15974,0.4880563,0.144907403,0.149419413,0.217616883
279429,34025,Monmouth County,New Jersey,EAST,2,07704 Fair Haven,7704,0.33,0.19,0.1,0.94,0.04,2.97,0.62,0.07,97220,44018,0.453462127,0.070902126,0.028499548,0.4471362
279469,29189,St. Louis County,Missouri,MIDWEST,4,63123 Saint Louis,63123,0.21,0.11,0.22,0.96,0.01,2.23,0.21,0.16,42254,23480,0.509305522,0.116322728,0.288687412,0.085684338
279568,36103,Suffolk County,New York,EAST,2,11782 Sayville,11782,0.27,0.15,0.12,0.96,0.01,2.91,0.33,0.1,76905,29394,0.356902146,0.043708436,0.131049708,0.468339711
279569,55079,Milwaukee County,Wisconsin,MIDWEST,3,53219 Milwaukee,53219,0.2,0.11,0.2,0.94,0.01,2.14,0.17,0.2,40598,21151,0.665844562,0.065257869,0.072489445,0.196408124
279631,35001,Bernalillo County,New Mexico,WEST,8,87109 Albuquerque,87109,0.22,0.12,0.13,0.76,0.03,2.26,0.33,0.22,38370,22277,0.799068822,0.030053317,0.080149197,0.090728664
279693,1101,Montgomery County,Alabama,SOUTH,6,36117 Montgomery,36117,0.23,0.13,0.08,0.7,0.26,2.32,0.45,0.12,52331,28025,0.658615673,0.027210103,0.242999754,0.07117447
279714,27003,Anoka County,Minnesota,MIDWEST,4,55434 Minneapolis,55434,0.27,0.14,0.06,0.94,0.01,2.72,0.16,0.08,54887,21648,0.591836328,0.058232868,0.207040947,0.142889857
279734,40109,Oklahoma County,Oklahoma,SOUTH,7,73132 Oklahoma City,73132,0.27,0.15,0.09,0.74,0.14,2.43,0.31,0.18,41612,20928,0.593860488,0.051703059,0.112435871,0.242000582
279754,26163,Wayne County,Michigan,MIDWEST,3,48135 Garden City,48135,0.25,0.14,0.13,0.96,0.01,2.64,0.08,0.14,52264,21564,0.5600221,0.056230363,0.269989622,0.113757915
279940,37067,Forsyth County,North Carolina,SOUTH,5,27103 Winston Salem,27103,0.21,0.13,0.15,0.74,0.18,2.17,0.34,0.21,41888,22937,0.650006878,0.030677677,0.181793572,0.137521873
279959,6067,Sacramento County,California,WEST,9,95824 Sacramento,95824,0.36,0.21,0.09,0.35,0.11,3.42,0.05,0.37,27429,10556,0.573224766,0.092298971,0.083687014,0.250789249
280059,22033,East Baton Rouge Parish,Louisiana,SOUTH,7,70805 Baton Rouge,70805,0.35,0.19,0.08,0.1,0.88,2.86,0.09,0.48,21203,10237,0.65847991,0.055359812,0.233795128,0.052365151
280181,25009,Essex County,Massachusetts,EAST,1,01930 Gloucester,1930,0.22,0.12,0.16,0.97,0.01,2.38,0.26,0.19,47722,25595,0.337018247,0.115235315,0.116495671,0.431250766
280286,23001,Androscoggin County,Maine,EAST,1,04210 Auburn,4210,0.23,0.12,0.17,0.97,0.01,2.28,0.18,0.27,35634,19942,0.366739312,0.120300664,0.145523371,0.367436653
280314,35045,San Juan County,New Mexico,WEST,8,87401 Farmington,87401,0.31,0.17,0.1,0.63,0.01,2.78,0.15,0.27,34207,15845,0.526590726,0.033427739,0.284908088,0.155073447
280386,6013,Contra Costa County,California,WEST,9,94523 Pleasant Hill,94523,0.21,0.12,0.13,0.82,0.02,2.36,0.4,0.1,67824,33254,0.348802712,0.132522688,0.180557877,0.338116724
280443,48251,Johnson County,Texas,SOUTH,7,76033 Cleburne,76033,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,50183.56,24581.76,0.545995976,0.042580802,0.355312768,0.056110453
280487,39035,Cuyahoga County,Ohio,MIDWEST,3,44133 North Royalton,44133,0.24,0.13,0.12,0.96,0.01,2.51,0.25,0.11,57449,26613,0.53309484,0.051800211,0.173217483,0.241887466
280499,22071,Orleans Parish,Louisiana,SOUTH,7,70128 New Orleans,70128,0.32,0.16,0.05,0.08,0.87,3.03,0.28,0.21,42326,17174,0.738458705,0.052851003,0.103082709,0.105607583
280502,35001,Bernalillo County,New Mexico,WEST,8,87110 Albuquerque,87110,0.2,0.1,0.2,0.8,0.02,2.22,0.32,0.22,39670,22440,0.516041529,0.051709739,0.242774621,0.189474111
280850,4013,Maricopa County,Arizona,WEST,8,85017 Phoenix,85017,0.33,0.21,0.07,0.55,0.06,3.07,0.08,0.33,28595,11399,0.528496407,0.092088478,0.367948989,0.011466126
280865,48291,Liberty County,Texas,SOUTH,7,77327 Cleveland,77327,0.29,0.16,0.11,0.83,0.09,2.82,0.07,0.28,35883,15309,0.58923822,0.034359697,0.29389176,0.082510323
280880,45003,Aiken County,South Carolina,SOUTH,5,29809 New Ellenton,29809,0.25,0.13,0.16,0.66,0.3,2.5,0.09,0.22,38237,17909,0.660893539,0.016986926,0.235075506,0.087044029
280900,1083,Limestone County,Alabama,SOUTH,6,35611 Athens,35611,0.24,0.13,0.14,0.78,0.18,2.38,0.17,0.34,31423,17903,0.645998253,0.027361436,0.292234611,0.034405699
280913,4013,Maricopa County,Arizona,WEST,8,85205 Mesa,85205,0.24,0.13,0.26,0.92,0.01,2.4,0.16,0.24,40259,21627,0.499914463,0.056334645,0.257550891,0.186200001
280950,48039,Brazoria County,Texas,SOUTH,7,77566 Lake Jackson,77566,0.3,0.16,0.1,0.87,0.04,2.75,0.31,0.13,61280,26235,0.534898218,0.058843542,0.149313902,0.256944338
281045,18067,Howard County,Indiana,MIDWEST,3,46901 Kokomo,46901,0.26,0.14,0.14,0.88,0.09,2.42,0.14,0.24,39265,20209,0.664423658,0.053285514,0.220411375,0.061879453
281074,17073,Henry County,Illinois,MIDWEST,3,61443 Kewanee,61443,0.25,0.13,0.2,0.91,0.03,2.4,0.11,0.3,30743,16081,0.645585232,0.025811837,0.116000248,0.212602683
281109,41067,Washington County,Oregon,WEST,9,97007 Beaverton,97007,0.29,0.17,0.06,0.81,0.01,2.78,0.3,0.09,59280,25683,0.55258132,0.060581303,0.133689133,0.253148245
281266,4013,Maricopa County,Arizona,WEST,8,85226 Chandler,85226,0.31,0.17,0.03,0.81,0.04,2.74,0.39,0.06,64798,27809,0.536967224,0.096113759,0.112571738,0.254347279
281329,37109,Lincoln County,North Carolina,SOUTH,5,28037 Denver,28037,0.25,0.14,0.1,0.95,0.03,2.56,0.18,0.12,52304,24537,0.679630512,0.016416133,0.205476378,0.098476978
281393,12091,Okaloosa County,Florida,SOUTH,5,32547 Fort Walton Beach,32547,0.22,0.12,0.13,0.81,0.1,2.29,0.21,0.18,37773,20654,0.639941887,0.059388189,0.08051397,0.220155953
281486,34023,Middlesex County,New Jersey,EAST,2,08879 South Amboy,8879,0.24,0.13,0.13,0.86,0.04,2.68,0.15,0.13,52976,23721,0.529720549,0.038566875,0,0.431712576
281536,42061,Huntingdon County,Pennsylvania,EAST,2,16652 Huntingdon,16652,0.17,0.09,0.14,0.86,0.11,2.32,0.17,0.26,35118,14807,0.468059836,0.031491049,0.31304957,0.187399545
281543,24033,Prince George's County,Maryland,SOUTH,5,20745 Oxon Hill,20745,0.29,0.16,0.07,0.08,0.85,2.63,0.17,0.15,42247,19898,0.608659486,0.043952019,0.194141544,0.15324695
281624,35001,Bernalillo County,New Mexico,WEST,8,87107 Albuquerque,87107,0.26,0.13,0.13,0.7,0.02,2.45,0.27,0.29,34645,21053,0.54298332,0.053234199,0.219148544,0.184633937
281733,24025,Harford County,Maryland,SOUTH,5,21014 Bel Air,21014,0.28,0.14,0.12,0.94,0.03,2.66,0.32,0.1,61472,26598,0.503713611,0.026032338,0.035365904,0.434888146
281761,6037,Los Angeles County,California,WEST,9,91791 West Covina,91791,0.27,0.15,0.13,0.51,0.06,3.1,0.24,0.13,56216,23515,0.585433513,0.081150073,0.125040653,0.20837576
281920,6067,Sacramento County,California,WEST,9,95610 Citrus Heights,95610,0.26,0.14,0.11,0.84,0.03,2.55,0.18,0.16,45423,21012,0.583546172,0.108856131,0.078697134,0.228900564
282062,48201,Harris County,Texas,SOUTH,7,77081 Houston,77081,0.29,0.19,0.02,0.48,0.09,2.84,0.18,0.36,26026,12305,0.515179658,0.299750819,0.087758096,0.097311427
282072,19153,Polk County,Iowa,MIDWEST,4,50315 Des Moines,50315,0.25,0.15,0.12,0.89,0.03,2.44,0.13,0.22,39457,17857,0.765392733,0.052416906,0.129171411,0.05301895
282225,39095,Lucas County,Ohio,MIDWEST,3,43611 Toledo,43611,0.27,0.15,0.13,0.87,0.08,2.5,0.1,0.24,37350,18416,0.539857379,0.037356372,0.330845977,0.091940272
282311,28049,Hinds County,Mississippi,SOUTH,6,39211 Jackson,39211,0.21,0.12,0.18,0.81,0.17,2.24,0.54,0.13,56621,38800,0.61447207,0.070148571,0.226441248,0.088938111
282379,6037,Los Angeles County,California,WEST,9,90803 Long Beach,90803,0.11,0.06,0.13,0.86,0.02,1.76,0.53,0.12,60513,48056,0.48022889,0.190093758,0.076557571,0.253119781
282513,24013,Carroll County,Maryland,SOUTH,5,21157 Westminster,21157,0.24,0.13,0.13,0.95,0.03,2.61,0.24,0.15,52407,22871,0.487730053,0.046400866,0.239403634,0.226465447
282571,17043,DuPage County,Illinois,MIDWEST,3,60514 Clarendon Hills,60514,0.23,0.13,0.15,0.9,0.02,2.24,0.46,0.08,61747,37093,0.502335548,0.12102037,0.091302669,0.285341413
282580,34023,Middlesex County,New Jersey,EAST,2,07080 South Plainfield,7080,0.25,0.14,0.14,0.78,0.09,3.01,0.23,0.09,67487,25275,0.503207606,0.03786672,0.125648062,0.333277612
282693,37183,Wake County,North Carolina,SOUTH,5,27615 Raleigh,27615,0.26,0.14,0.08,0.84,0.1,2.53,0.53,0.07,71166,35792,0.487232758,0.091442023,0.088271219,0.333054
282823,51061,Fauquier County,Virginia,SOUTH,5,22712 Bealeton,22712,0.32,0.18,0.06,0.87,0.1,2.96,0.13,0.11,50850,19950,0.657880443,0.019864255,0.192897232,0.12935807
283050,41051,Multnomah County,Oregon,WEST,9,97202 Portland,97202,0.18,0.1,0.11,0.86,0.02,2.15,0.4,0.23,39879,22997,0.369531357,0.271873422,0.086519513,0.272075708
283190,6067,Sacramento County,California,WEST,9,95621 Citrus Heights,95621,0.25,0.14,0.15,0.85,0.03,2.48,0.13,0.17,42584,20407,0.642427521,0.072017023,0.088654117,0.196901338
283195,13063,Clayton County,Georgia,SOUTH,5,30273 Rex,30273,0.31,0.17,0.05,0.52,0.42,2.95,0.19,0.09,52119,20601,0.762754967,0.016567155,0.14069433,0.079983548
283383,36029,Erie County,New York,EAST,2,14043 Depew,14043,0.22,0.12,0.16,0.98,0.01,2.45,0.15,0.18,43908,20670,0.498636085,0.026798913,0.208072063,0.266492939
283401,47093,Knox County,Tennessee,SOUTH,6,37920 Knoxville,37920,0.21,0.12,0.15,0.93,0.04,2.3,0.21,0.33,30426,18624,0.697433281,0.022096045,0.186993211,0.093477463
283405,48439,Tarrant County,Texas,SOUTH,7,76112 Fort Worth,76112,0.26,0.16,0.12,0.43,0.47,2.35,0.19,0.27,34295,18572,0.700643037,0.020009664,0.197466579,0.08188072
283425,24033,Prince George's County,Maryland,SOUTH,5,20785 Hyattsville,20785,0.34,0.2,0.05,0.11,0.84,2.98,0.16,0.18,43108,16924,0.40017117,0.074168211,0.135379441,0.390281178
283432,23019,Penobscot County,Maine,EAST,1,04401 Bangor,4401,0.22,0.12,0.13,0.96,0.01,2.22,0.24,0.3,32393,19418,0.467183241,0.114385112,0.178264844,0.240166803
283481,36103,Suffolk County,New York,EAST,2,11772 Patchogue,11772,0.24,0.14,0.13,0.85,0.05,2.73,0.18,0.18,53582,22669,0.376399182,0.08492253,0.086535666,0.452142622
283490,45063,Lexington County,South Carolina,SOUTH,5,29210 Columbia,29210,0.2,0.1,0.08,0.51,0.45,2.06,0.35,0.2,36182,19646,0.633151198,0.047530382,0.160923631,0.158394789
283639,36055,Monroe County,New York,EAST,2,14450 Fairport,14450,0.27,0.14,0.11,0.94,0.02,2.58,0.46,0.1,67483,30939,0.476222805,0.064872756,0.130362665,0.328541774
283781,49035,Salt Lake County,Utah,WEST,8,84123 Salt Lake City,84123,0.28,0.16,0.08,0.87,0.01,2.75,0.16,0.17,42831,18550,0.636597676,0.038309423,0.215417594,0.109675306
283900,26125,Oakland County,Michigan,MIDWEST,3,48381 Milford,48381,0.29,0.16,0.08,0.97,0,2.73,0.28,0.11,64009,28258,0.596372402,0.073484582,0.179316263,0.150826753
283952,53033,King County,Washington,WEST,9,98028 Kenmore,98028,0.24,0.12,0.1,0.87,0.01,2.54,0.38,0.11,61813,31765,0.612142505,0.242377483,0,0.145480012
283968,39035,Cuyahoga County,Ohio,MIDWEST,3,44105 Cleveland,44105,0.31,0.17,0.12,0.36,0.62,2.64,0.06,0.38,26289,13483,0.565322457,0.045677703,0.197327484,0.191672356
283987,4013,Maricopa County,Arizona,WEST,8,85206 Mesa,85206,0.2,0.12,0.35,0.92,0.02,2.28,0.2,0.17,43695,22841,0.464633997,0.080162923,0.132650638,0.322552441
284045,41067,Washington County,Oregon,WEST,9,97225 Portland,97225,0.2,0.11,0.15,0.9,0.01,2.18,0.48,0.13,53020,36290,0.380996617,0.110724549,0.160956535,0.347322298
284049,48201,Harris County,Texas,SOUTH,7,77076 Houston,77076,0.34,0.21,0.08,0.6,0.08,3.52,0.03,0.31,28270,10330,0.59273499,0.040747636,0.274969084,0.091548291
284051,44007,Providence County,Rhode Island,EAST,1,02916 Rumford,2916,0.22,0.12,0.19,0.93,0.03,2.32,0.29,0.17,46936,26440,0.379730983,0.093462245,0.122142849,0.404663923
284175,9003,Hartford County,Connecticut,EAST,1,06109 Wethersfield,6109,0.2,0.11,0.23,0.93,0.02,2.32,0.29,0.15,53289,28930,0.342172435,0.099424593,0.057192029,0.501210942
284189,42017,Bucks County,Pennsylvania,EAST,2,19057 Levittown,19057,0.26,0.13,0.15,0.88,0.08,2.81,0.12,0.15,48352,18707,0.592040205,0.039606756,0.061338417,0.307014622
284207,20091,Johnson County,Kansas,MIDWEST,4,66212 Overland Park,66212,0.21,0.11,0.16,0.88,0.03,2.26,0.35,0.12,50556,27501,0.582089076,0.054176322,0.289117918,0.074616684
284218,48201,Harris County,Texas,SOUTH,7,77083 Houston,77083,0.33,0.17,0.04,0.39,0.24,3.32,0.27,0.12,52931,18694,0.580220929,0.089792422,0.126044658,0.203941991
284325,41051,Multnomah County,Oregon,WEST,9,97203 Portland,97203,0.26,0.16,0.09,0.69,0.09,2.65,0.15,0.28,35266,14591,0.514893438,0.136153589,0.179216376,0.169736597
284489,47001,Anderson County,Tennessee,SOUTH,6,37830 Oak Ridge,37830,0.22,0.11,0.21,0.87,0.08,2.23,0.31,0.22,41450,24194,0.571092834,0.03592884,0.231265914,0.161712412
284497,53033,King County,Washington,WEST,9,98006 Bellevue,98006,0.26,0.14,0.1,0.75,0.02,2.71,0.54,0.05,81929,41856,0.477773696,0.077463234,0.179815577,0.264947493
284532,39035,Cuyahoga County,Ohio,MIDWEST,3,44130 Cleveland,44130,0.19,0.1,0.22,0.94,0.02,2.26,0.18,0.18,42674,22361,0.546163087,0.042299885,0.184896621,0.226640407
284586,25017,Middlesex County,Massachusetts,EAST,1,01890 Winchester,1890,0.26,0.15,0.17,0.93,0.01,2.65,0.59,0.08,94049,50414,0.304279614,0.12770905,0.04506423,0.522947107
284705,6037,Los Angeles County,California,WEST,9,90274 Palos Verdes Peni,90274,0.23,0.12,0.2,0.77,0.01,2.66,0.58,0.04,117979,65641,0.437711244,0.204271946,0.088457311,0.269559499
284767,26163,Wayne County,Michigan,MIDWEST,3,48207 Detroit,48207,0.23,0.13,0.16,0.07,0.9,2.03,0.22,0.43,24496,18808,0.639209995,0.059533214,0.11437818,0.18687861
284850,36067,Onondaga County,New York,EAST,2,13208 Syracuse,13208,0.26,0.15,0.16,0.81,0.07,2.33,0.12,0.37,26313,14973,0.498170475,0.033281721,0.19640629,0.272141515
284933,42017,Bucks County,Pennsylvania,EAST,2,19067 Morrisville,19067,0.26,0.15,0.11,0.88,0.07,2.6,0.41,0.09,69894,35759,0.420551237,0.068775912,0.094846898,0.415825953
284950,26121,Muskegon County,Michigan,MIDWEST,3,49441 Muskegon,49441,0.25,0.14,0.17,0.89,0.06,2.39,0.18,0.22,37515,20189,0.630269055,0.0387651,0.1837808,0.147185045
285022,51550,Chesapeake city,Virginia,SOUTH,5,23320 Chesapeake,23320,0.26,0.15,0.09,0.65,0.28,2.55,0.31,0.12,49816,22766,0.689889945,0.078669794,0.065024187,0.166416073
285252,48141,El Paso County,Texas,SOUTH,7,79912 El Paso,79912,0.29,0.16,0.09,0.81,0.02,2.65,0.38,0.19,48627,23643,0.593125557,0.081377254,0.097414295,0.228082895
285427,37183,Wake County,North Carolina,SOUTH,5,27545 Knightdale,27545,0.29,0.17,0.06,0.68,0.26,2.7,0.23,0.11,51558,21376,0.658398983,0.026917988,0.199179273,0.115503756
285430,27163,Washington County,Minnesota,MIDWEST,4,55128 Saint Paul,55128,0.29,0.16,0.08,0.92,0.02,2.59,0.22,0.11,55632,23912,0.688916296,0.046608365,0.108641645,0.155833694
285538,48439,Tarrant County,Texas,SOUTH,7,76053 Hurst,76053,0.26,0.15,0.13,0.84,0.05,2.54,0.16,0.17,42525,19415,0.742884879,0.02528787,0.150939706,0.080887546
285552,40143,Tulsa County,Oklahoma,SOUTH,7,74012 Broken Arrow,74012,0.31,0.17,0.08,0.84,0.04,2.82,0.27,0.12,52053,20983,0.86423062,0.04626013,0.051407573,0.038101677
285608,6073,San Diego County,California,WEST,9,91945 Lemon Grove,91945,0.28,0.15,0.12,0.59,0.12,2.87,0.15,0.21,39906,16990,0.579061587,0.11168684,0.107520647,0.201730926
285612,48201,Harris County,Texas,SOUTH,7,77074 Houston,77074,0.28,0.18,0.09,0.47,0.2,2.76,0.21,0.26,32238,16028,0.531534848,0.106352121,0.11670607,0.245406961
285685,1059,Franklin County,Alabama,SOUTH,6,35654 Russellville,35654,0.25,0.15,0.12,0.86,0.04,2.61,0.1,0.36,28691,14691,0.681569265,0.01780438,0.246439964,0.054186391
285739,18097,Marion County,Indiana,MIDWEST,3,46219 Indianapolis,46219,0.23,0.13,0.17,0.85,0.11,2.25,0.17,0.22,38048,20515,0.735224359,0.043024406,0.18174169,0.040009545
285895,13063,Clayton County,Georgia,SOUTH,5,30296 Riverdale,30296,0.3,0.16,0.06,0.22,0.7,2.96,0.24,0.08,52252,21447,0.558529906,0.058382388,0.273479304,0.109608403
285948,22071,Orleans Parish,Louisiana,SOUTH,7,70127 New Orleans,70127,0.3,0.17,0.09,0.11,0.86,2.66,0.21,0.34,30954,14817,0.649718603,0.082691484,0.204407154,0.063182758
285993,6073,San Diego County,California,WEST,9,92011 Carlsbad,92011,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,50265.45,24626.44,0.410107682,0.253889062,0.087924696,0.248078561
286120,51185,Tazewell County,Virginia,SOUTH,5,24605 Bluefield,24605,0.2,0.1,0.19,0.93,0.05,2.33,0.13,0.29,29371,18237,0.534828377,0.044344937,0.348039406,0.07278728
286123,17119,Madison County,Illinois,MIDWEST,3,62234 Collinsville,62234,0.24,0.13,0.14,0.92,0.05,2.42,0.18,0.2,43865,21892,0.532057073,0.117740461,0.294119424,0.056083042
286138,4019,Pima County,Arizona,WEST,8,85715 Tucson,85715,0.21,0.11,0.2,0.9,0.02,2.31,0.36,0.1,54016,28560,0.442268018,0.091266075,0.17808373,0.288382177
286151,47093,Knox County,Tennessee,SOUTH,6,37849 Powell,37849,0.24,0.13,0.12,0.97,0.01,2.54,0.2,0.21,43150,20531,0.625348415,0.042420961,0.252760582,0.079470042
286192,48121,Denton County,Texas,SOUTH,7,76205 Denton,76205,0.25,0.15,0.07,0.81,0.08,2.59,0.35,0.14,54433,26041,0.718375642,0.030631085,0.166063811,0.084929462
286394,6037,Los Angeles County,California,WEST,9,91405 Van Nuys,91405,0.3,0.19,0.08,0.49,0.06,3.09,0.16,0.32,29657,13668,0.436779109,0.215706326,0.125481667,0.222032897
286395,51161,Roanoke County,Virginia,SOUTH,5,24019 Roanoke,24019,0.23,0.13,0.14,0.9,0.07,2.49,0.22,0.12,49801,22755,0.57702412,0.072684897,0.244425249,0.105865733
286540,34013,Essex County,New Jersey,EAST,2,07109 Belleville,7109,0.22,0.12,0.13,0.69,0.05,2.6,0.21,0.17,48608,22105,0.34502534,0.06417264,0.096594557,0.494207463
286605,24027,Howard County,Maryland,SOUTH,5,21075 Elkridge,21075,0.29,0.18,0.06,0.8,0.1,2.65,0.36,0.09,61522,26051,0.511718701,0.046140285,0.092245264,0.349895749
286680,6075,San Francisco County,California,WEST,9,94116 San Francisco,94116,0.17,0.09,0.18,0.43,0.01,2.83,0.38,0.12,66627,29059,0.283054215,0.164560411,0.16709035,0.385295025
286681,6073,San Diego County,California,WEST,9,92109 San Diego,92109,0.1,0.06,0.1,0.87,0.01,1.92,0.47,0.2,45202,31117,0.428402658,0.193276336,0.105126517,0.273194489
286683,35045,San Juan County,New Mexico,WEST,8,87401 Farmington,87401,0.31,0.17,0.1,0.63,0.01,2.78,0.15,0.27,34207,15845,0.489836257,0.037296296,0.36139414,0.111473307
286714,48381,Randall County,Texas,SOUTH,7,79121 Amarillo,79121,0.25,0.11,0.14,0.93,0.01,2.54,0.38,0.11,69485,35827,0.866013862,0.039053829,0.053008617,0.041923692
286723,4013,Maricopa County,Arizona,WEST,8,85022 Phoenix,85022,0.23,0.13,0.1,0.88,0.02,2.33,0.28,0.16,43635,27505,0.516082723,0.041435032,0.246884537,0.195597708
286742,6065,Riverside County,California,WEST,9,92260 Palm Desert,92260,0.16,0.09,0.32,0.87,0.01,2.09,0.24,0.21,43299,30226,0.649373402,0.159818594,0.053880883,0.136927121
286746,31055,Douglas County,Nebraska,MIDWEST,4,68112 Omaha,68112,0.28,0.14,0.14,0.76,0.19,2.62,0.13,0.25,37608,17546,0.600250257,0.03207745,0.29278622,0.074886073
286783,6085,Santa Clara County,California,WEST,9,94086 Sunnyvale,94086,0.19,0.13,0.08,0.48,0.03,2.43,0.44,0.09,71056,34990,0.360845523,0.118770946,0.177878671,0.342504859
286792,4013,Maricopa County,Arizona,WEST,8,85035 Phoenix,85035,0.38,0.23,0.04,0.41,0.07,3.72,0.05,0.26,33115,10351,0.588273254,0.044990236,0.137846084,0.228890426
286851,25013,Hampden County,Massachusetts,EAST,1,01089 West Springfield,1089,0.23,0.12,0.16,0.91,0.02,2.33,0.21,0.25,40266,20982,0.358716363,0.082138614,0.122477769,0.436667254
286921,36013,Chautauqua County,New York,EAST,2,14701 Jamestown,14701,0.25,0.14,0.17,0.93,0.03,2.33,0.15,0.35,29324,16565,0.587673743,0.026074053,0.193669043,0.19258316
286934,24003,Anne Arundel County,Maryland,SOUTH,5,21061 Glen Burnie,21061,0.25,0.14,0.11,0.76,0.16,2.51,0.13,0.15,45646,20953,0.519913489,0.043963558,0.087576688,0.348546266
286951,34035,Somerset County,New Jersey,EAST,2,08502 Belle Mead,8502,0.34,0.19,0.06,0.86,0.02,3.23,0.55,0.03,114854,41723,0.382039283,0.092551687,0.029459171,0.495949859
287014,37119,Mecklenburg County,North Carolina,SOUTH,5,28215 Charlotte,28215,0.28,0.16,0.08,0.45,0.45,2.72,0.24,0.14,46729,19756,0.648240428,0.030153503,0.207759046,0.113847023
287031,17031,Cook County,Illinois,MIDWEST,3,60546 Riverside,60546,0.2,0.12,0.21,0.93,0.01,2.34,0.36,0.13,55287,30132,0.393613638,0.10700571,0.156364457,0.343016196
287045,41051,Multnomah County,Oregon,WEST,9,97217 Portland,97217,0.23,0.13,0.1,0.65,0.18,2.41,0.21,0.23,38442,19262,0.512829535,0.138261667,0.188687214,0.160221584
287086,20091,Johnson County,Kansas,MIDWEST,4,66210 Overland Park,66210,0.23,0.12,0.07,0.9,0.03,2.35,0.53,0.06,67898,33641,0.671451077,0.091446909,0.084343936,0.152758078
287156,6037,Los Angeles County,California,WEST,9,91007 Arcadia,91007,0.21,0.1,0.18,0.47,0.01,2.63,0.37,0.17,51255,27930,0.468241152,0.170414807,0.098279673,0.263064368
287157,9009,New Haven County,Connecticut,EAST,1,06513 New Haven,6513,0.29,0.17,0.13,0.56,0.22,2.6,0.14,0.36,30804,15603,0.304829181,0.049424392,0.123424662,0.522321764
287183,55025,Dane County,Wisconsin,MIDWEST,3,53719 Madison,53719,0.23,0.15,0.04,0.86,0.05,2.26,0.52,0.08,55006,27399,0.519219416,0.102042573,0.159025611,0.219712401
287201,45079,Richland County,South Carolina,SOUTH,5,29063 Irmo,29063,0.32,0.18,0.04,0.75,0.22,2.84,0.4,0.08,57463,23302,0.621888214,0.06411151,0.159317165,0.154683111
287202,36119,Westchester County,New York,EAST,2,10507 Bedford Hills,10507,0.22,0.12,0.09,0.77,0.14,2.7,0.28,0.12,72568,36381,0.296814408,0.11625876,0.030180956,0.556745875
287207,31055,Douglas County,Nebraska,MIDWEST,4,68154 Omaha,68154,0.25,0.13,0.11,0.93,0.02,2.36,0.44,0.09,58373,34022,0.606048833,0.064665667,0.203770928,0.125514571
