Brand_Key,Brand_Name,Category_Name,Sector,Category_Key,Energized_Differentiation,Relevance,Esteem,Knowledge,Brand_Stature,Brand_Strength,Brand_Asset,Total_Users_pct,Total_Prefer_pct,Different_pct,Distinctive_pct,Unique_pct,Dynamic_pct,Innovative_pct,Leader_pct,Reliable_pct,High_quality_pct,Arrogant_pct,Authentic_pct,Best_Brand_pct,Carefree_pct,Cares_Customers_pct,Charming_pct,Daring_pct,Down_to_Earth_pct,Energetic_pct,Friendly_pct,Fun_pct,Gaining_In_Popularity_pct,Glamorous_pct,Good_Value_pct,Healthy_pct,Helpful_pct,High_Performance_pct,Independent_pct,Intelligent_pct,Kind_pct,Obliging_pct,Original_pct,Prestigious_pct,Progressive_pct,Restrained_pct,Rugged_pct,Sensuous_pct,Simple_pct,Social_pct,Socially_Responsible_pct,Straightforward_pct,Stylish_pct,Traditional_pct,Trendy_pct,Trustworthy_pct,Unapproachable_pct,Up_To_Date_pct,Upper_Class_pct,Visionary_pct,Worth_More_pct
612,DieHard,Auto Care & Related Products,Auto,4,25.87,87.28,94.57,81.51,92.59,67.76,88.54,34.38,50.19,5.12,8.31,5.63,6.46,6.13,18.48,28.02,22.54,2.88,10.33,10.18,6,10.41,3.16,4.95,19.17,12.3,6.73,4.22,5.59,3.2,17.81,2.61,12.36,18.18,6.89,6.92,5.24,5.5,15.96,3.98,5.06,3.69,19.9,2.38,13.97,6.18,7.86,9.2,3.91,9.81,6,26.78,3.15,9.36,6.03,6.89,9.89
116,Duracell,Auto Care & Related Products,Auto,4,54.46,99.4,99.4,96.18,99.17,95,98.48,57.6,63.29,4.53,10.06,5.58,8.64,8.52,24.14,34.33,30.77,2.41,9.32,17.17,5.01,11.31,3.33,5.24,21.61,16.5,10.17,4.99,6.45,2.59,24.03,3.38,15.66,21.86,7.13,10.21,5.62,5.74,16.58,4.86,6.53,3.98,14.69,2.75,16.85,6.85,7.93,9.37,3.59,11.83,7.04,31.67,2.72,10.63,6.11,8.69,15.53
-27759,Duralast,Auto Care & Related Products,Auto,4,24.89,81.42,79.24,52.86,70.6,57.82,70.8,22.87,38.65,5.54,7.04,6.35,6.77,5.74,11.58,22.66,16.96,3.28,6.51,6.12,5.37,9.09,3.39,4.59,14.2,10.46,6.56,3.59,5.06,2.28,16.31,3.8,10.56,13.08,6.58,6.87,3.94,4.65,11.59,3.58,5.39,4.14,12.48,2.17,13.85,6.07,6.37,7.51,3.47,6.62,6.94,19.21,3.39,7.5,4.95,6.76,5.88
117,Energizer,Auto Care & Related Products,Auto,4,56.22,99.08,98.74,96.55,98.82,94.63,98.16,60.84,64.79,5.29,9.8,5.8,8.83,8.06,22.13,33.18,28.39,2.93,9.32,13.19,4.49,10.97,3.82,5.37,20.29,18.75,10.64,7.63,5.19,3.55,24.53,3.33,15.92,19.73,7.9,10.05,5.86,5.53,16.21,4.74,7.2,4.06,12.04,2.6,17.22,7.58,7.28,10.89,3.51,11.31,6.91,29.76,2.76,10.23,5.58,9.42,11.42
-27760,EverStart,Auto Care & Related Products,Auto,4,22.74,70.69,65.63,30.69,45.99,43.41,48.35,15.9,30.24,6.12,7.17,6.24,4.82,6.63,10.29,18.56,10.79,2.86,5.88,4.59,5.18,8.56,3.1,3.4,13.68,9.06,7.27,4.27,4.71,3.67,13.7,2.63,9.94,10.7,7.98,6.53,6.61,5.81,10.31,3.78,4.55,3.93,10.86,2.61,12.88,6.49,6.55,8.63,3.84,7.44,5.19,15.68,3.73,6.84,4.63,6.2,4.73
4455,Exide,Auto Care & Related Products,Auto,4,36.61,60.87,59.23,16.59,29.63,44.24,32.93,6.73,22.1,8.32,6.08,6.51,5.3,7.49,10.44,16.6,12.93,2.19,8.42,4.68,3.48,7.8,3.35,3.8,13.83,7.76,5.76,3.25,3.94,4.06,12.23,3.53,6.02,8.15,8.21,5.54,3.41,5.62,11.05,4.02,4.31,5.69,9.34,2.61,11.53,5.13,5.49,6.98,4.64,7.36,5.92,14.71,3.9,5.71,4.37,6.52,4.97
-27761,Interstate Batteries,Auto Care & Related Products,Auto,4,17.14,77.32,83.92,53.32,74.56,46.02,71.12,18.13,34.41,4.73,7.56,5.72,6.59,5.13,13.92,23.46,17.98,2.2,6.16,6.4,4.52,9.71,2.86,4.4,15.01,9.26,7.39,3.81,4.57,3.35,16.99,3.03,11.62,14.17,6.45,7.75,3.95,5.04,10.89,4.23,6.49,4.08,15.92,2.36,13.21,4.76,6.89,8.66,3.18,7.78,4.39,21.71,2.59,7.74,5.02,6.48,6.75
-256,Kirkland Signature,Auto Care & Related Products,Auto,4,50.3,84.5,71.43,36.29,54.23,78.81,64.03,14.15,25.45,8.69,8.24,6.8,5.42,7.33,11.29,17.8,14.68,3.51,7.16,8.64,5.81,13.34,5.23,4.19,18.93,5.91,11.22,6.33,8.58,4.81,26.52,8.17,10.45,8.72,9.02,7.31,6.95,7.12,10.93,4.71,6.26,5.42,5.94,3.35,15.74,7.72,8.48,10.57,6.37,6.86,8.9,19.7,3.49,10.28,4.59,8.54,7.01
6204,Motorcraft,Auto Care & Related Products,Auto,4,22.51,66.95,79.76,54.49,71.92,39.91,67.61,16.49,30.13,5.04,6.83,5.7,6.63,6.75,13.82,20.13,19.7,2.16,8.59,6.16,4.84,8.47,2.72,5.36,15.35,8.27,6.39,5.69,4.3,3.51,15.23,3.42,9.51,14.07,7.41,6.78,4.99,4.94,13.06,4.25,5.8,4.32,13.03,2.4,11.81,6.07,7.3,8.47,3.55,8.71,6.02,17.94,2.7,7.65,5.02,6.76,6.83
-27762,NAPA Batteries,Auto Care & Related Products,Auto,4,15.7,71.4,76.97,48,65.92,38.21,63.65,11.84,28.24,6,6.89,4.93,5.91,5.68,12.34,20.93,15.46,2.21,5.73,4.91,4.97,10.61,3.34,4.01,17.29,9.26,7.76,3.9,4.91,3.14,16.6,3.55,10.13,12.31,6.83,6.98,5.4,6.15,10.2,3.48,4.75,3.62,13.31,2.93,12.28,5.7,7.28,8.67,3.09,7.47,5.86,19.12,3.32,7.95,5.25,6.06,5.36
6345,NGK,Auto Care & Related Products,Auto,4,34.97,72.61,63.91,8.76,22.08,53.57,28.31,5.84,17.82,6.98,8.13,5.78,5.25,7.29,12.42,14.1,16.21,4.51,7.67,7.67,4.92,7.33,4.47,5.08,12.87,6.34,5.63,5.47,5.82,6.67,13.15,4.94,6.32,9.69,6.08,5.27,6.95,6.44,10.66,3.3,4.69,5.16,9.61,4.27,7.94,5.9,7.35,7.25,6.5,7.09,7.39,15.53,6.01,6.72,5.57,6,8.01
-27763,ODYSSEY Batteries,Auto Care & Related Products,Auto,4,54.29,58.11,30.95,6.26,9.27,53.43,13.55,2.35,14.27,9.19,5.85,8.72,6.61,6.94,7.79,12.62,11.9,4.78,6.41,5.94,4.58,8.47,3.75,5.02,13.77,11.17,6.53,4.91,7.33,4.65,9.94,4.95,10.7,6.86,8.34,7.28,6.46,6.84,12.17,5.05,4.65,6.06,9.7,3.79,12.53,5.87,7.55,8.36,5.08,8.7,8.13,12.07,4.51,6.46,5.54,6.55,5.27
-27764,OPTIMA Batteries,Auto Care & Related Products,Auto,4,58.23,62.27,46.54,21.39,29.14,59.98,35.8,4.02,16.17,7.64,6.67,8.16,6.96,8.76,9.28,14.79,11.85,5.17,7.04,4.89,4.23,8.38,4.11,5.15,10.55,8.6,6.83,3.03,4.69,4.48,9.14,3.17,9.13,9.65,6.05,6.31,5.59,6.16,10.64,6.41,5.41,5.11,11.1,2.08,11.62,6.32,7.3,7.98,5.05,7.59,6.56,14.13,3.66,8.26,5.63,7.82,6.88
-27766,Rain-X,Auto Care & Related Products,Auto,4,90.5,88.95,92.33,59.95,84.35,95.78,90.84,31.71,43.31,9.22,10.38,10.35,7.5,13.12,18.39,24.2,21.7,1.94,10.19,12.88,5.9,10.18,3.35,5.7,17.83,6.82,8.01,4.4,8.34,2.94,17.46,3.16,17.89,18.9,7.33,12.25,5.43,5.18,17.83,3.88,7.55,4.02,10.08,2.63,16.5,5.83,7.29,8.1,4.55,5.76,7.23,21.61,3.25,9,5.09,13.96,13.23
15276,Snap-On,Auto Care & Related Products,Auto,4,67.96,75.11,90.24,59.49,81.91,78.87,82.86,18.88,35.03,6.61,9.87,8,7.42,8.72,17.05,23.39,25.12,2.32,9.57,11.88,4.83,11.88,2.72,4.64,16.29,7.29,8.25,4.32,5.72,3.43,15.9,2.88,14.3,15.69,7.66,8.91,3.76,6.48,15.52,7.53,6.24,4.06,17.04,1.82,13.09,6.38,5.81,9.3,4.04,9.58,7.33,21.48,3.46,9.43,7.13,9.66,12.13
-27765,Trico,Auto Care & Related Products,Auto,4,46.71,65.35,53.12,12.29,21.85,54.55,28.19,7.37,20.55,7.96,6.78,9.29,4.98,6.76,10.32,14.36,13.33,3.08,7.06,4.57,7.5,8.56,5.03,4.74,11.99,6.17,6.71,4.2,4.41,5.11,14.42,4.5,9.07,9.02,6.63,6.54,7.11,4.73,10.58,2.42,3.55,7.92,10.24,3.59,14.93,7.28,6.72,7.62,6.82,8.14,6.57,12.93,5.25,6.75,3.83,7.54,5.26
621,Amoco,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,5.34,66.7,70.57,68.39,72.27,20.56,63.71,22.68,33.96,3.51,7.74,4,4.49,6.03,13.76,16.06,13.09,5.75,7.82,4.74,4.79,8.13,3.24,4.02,15.19,6.53,8.22,3.38,4.41,2.75,13.32,3.36,8.29,10.08,9.14,7.29,5.42,5.64,16.09,3.8,6.02,3.99,6.15,2.24,12.4,5.88,6.49,9.25,3.1,12.29,5.7,15.67,4.23,8.22,4.97,6.57,4.8
29,Castrol,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,12.55,64.17,76.03,66.21,74.68,28.74,66.84,30.8,38.97,4.65,6.59,5.37,5.64,6.27,12.98,20.52,16.88,2.66,9.93,6.48,6.04,9.4,2.56,3.93,15.12,7.44,6.64,3.32,4.78,2.36,13.56,2.43,10.84,17.18,8.3,8.58,4.59,5.39,18.19,2.95,5.01,4.46,10.65,2.45,15.65,6.18,6.32,9.31,2.83,11.65,5.82,16.67,2.47,9.3,4.13,7.79,5.9
622,Chevron,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,6.83,73.13,76.66,84.09,81.22,29.08,73.07,27.33,39.57,4.28,7.15,4.37,5.1,5.64,15.67,16.17,15.49,6.8,7.93,3.85,4.11,9.25,2.4,4.01,14.84,7.18,8.25,3.12,4.44,2.2,11.18,2.84,9.3,11.14,8.53,7.17,4.18,4.3,14.69,2.98,5.12,4.44,6.15,1.62,13.67,6.73,7.99,8.61,2.57,9.89,5.03,14.83,4.61,7.45,5.42,8.79,5.36
30,Exxon,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,11.23,79.62,76.92,88.11,82.92,42.43,77.75,31.75,41.88,4.24,6.74,4.43,6.34,6.36,17.19,14.73,15.14,11.77,6.39,5.47,3.91,8.24,2.83,4.98,13.74,7.45,8.12,2.48,4.01,3,9.35,2.62,8.64,11.26,8.38,8.74,4.3,4.62,13.53,4.33,5.96,5.47,7.63,2.15,11.19,6.26,7.68,8.2,2.56,11.06,4.66,14.07,6.39,7.02,5.63,8.53,5.76
31,Havoline,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,1.35,62.36,72.01,59.17,68.73,11,57.45,29.22,38.87,2.96,5.77,5.31,3.67,5.26,11.49,20.32,18.5,2.12,7.7,4.81,4.61,8.21,2.45,3.62,17.32,5.82,5.86,2.3,5.27,2.7,16.88,2.2,10.3,15.12,8.07,6.97,5.29,3.76,15.88,3.17,3.64,4.79,12.46,1.97,16.32,4.48,5.56,10.16,2.32,10.3,5.11,18.3,3.33,6.89,3.46,6.39,5.37
32,Mobil,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,7.61,78.12,83.12,85.19,85.19,35.95,78.29,35.45,45.05,3.47,7.08,4.39,5.47,6.44,18.6,16.43,15.83,8.33,8.7,5,3.8,8.28,2.78,5.35,16.11,6.9,8.92,3.23,4.31,2.87,12.05,2.41,9.89,11.98,9.71,8.26,5.06,4.55,16.1,4.43,5.93,4.49,7.94,1.88,13.29,7.03,7.21,9.32,3.28,12.67,5.12,16.46,4.53,8.59,5.12,7.23,4.95
10728,Mobil 1,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,16.31,71.06,77.58,66.81,76.17,38.5,70.54,25.93,36.86,4.14,6.44,4.69,6.62,7.65,14.76,17.86,17.49,3.98,7.86,5.86,4.19,8.26,1.43,3.47,14.36,5.95,5.9,2.67,4.35,3.15,12.4,2.43,9.4,13.97,6.91,8.28,4.16,4.83,14.23,4.83,6.46,3.75,10.06,0.81,12.39,5.87,6.24,10.13,3.33,8.77,5.32,16.27,2.84,10.02,5.04,7.57,6.16
33,Pennzoil,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,5.8,76.26,93.6,80.88,91.53,31.01,81.97,48.65,53.28,3.28,7.01,3.96,6.01,5.78,22.18,24.27,26.06,3.69,8.71,9.62,3.33,10.11,2.79,3.75,18.61,7.57,5.89,2.86,4.56,2.12,19.09,3.38,12.07,19.54,7.73,8.11,4.16,5.45,17.19,4.64,4.65,4.77,12.14,1.69,14.72,5.27,6.78,12.35,1.79,12.67,5.45,22.65,3.08,9.04,5.5,6.86,9.5
34,Quaker State,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,6.89,73.04,84.9,79.47,84.7,29.06,76.14,41.77,49.52,3.49,6.71,5.32,5.67,5.36,15.65,22.29,19.43,1.88,9.09,5.8,4.75,9.3,1.4,2.62,19.65,6.72,6.47,3.95,4.91,1.8,18.67,1.06,10.25,16.02,8.16,7.61,4.53,5.37,18.16,3.77,5.03,5.46,12.02,1.68,15.64,5.88,7.47,11.14,2.6,13.57,4.91,18.32,2.99,7.99,4.95,5.57,7.17
35,Repsol,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,38.16,42.49,10.11,5.63,3.24,34.08,3.47,5.74,17.56,9.06,6.96,5.07,6.7,6.23,8.34,7.27,9,4.07,9.81,5.28,6.26,7.81,4.28,5.75,8.97,7.44,2.83,6.08,6.03,3.2,8.69,7.53,8.29,5.68,6.72,6.16,6.8,5.96,9.73,4.43,4.59,5.01,6.88,2.35,10.3,6.65,6.29,5.91,4.84,5.55,10.36,7.73,2.24,4.92,6.15,6.52,3.91
625,STP,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,45.54,65.52,81.48,62.99,76.86,53.63,74.71,24.49,36.24,4.05,9.34,8.09,6.96,7.08,16.18,18.71,17.99,2.76,11.19,6.84,5.61,8.47,1.07,4.18,18.26,8.66,7.09,3.27,6.55,2.46,13.6,2.25,13.08,18.75,7.3,7.69,5.34,5.31,19.02,3.9,6.11,4.59,12.34,1.86,16.59,6.84,6.45,11,3.59,13.25,6.14,18.12,1.57,9.18,3.85,8.22,6.32
626,Valvoline,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,8.47,74.48,86.42,80.3,85.82,33.25,78.15,38.39,46.18,3.46,7.17,4.79,5.19,6.61,17.26,20.77,20.01,1.89,8.44,6.33,4.78,7.66,1.88,3.23,16.58,8.18,6.2,2.9,5.36,2.18,17.56,1.83,12.33,17.02,7.92,7.43,4.07,4.24,15.49,2.27,5.75,4.52,12.55,1.6,15.31,5.24,6.95,10.92,3.08,12.01,5.72,20.05,2.88,8.29,4.08,6.8,7.04
-28536,Valvoline Next Gen,Motor Oils & Lubricants,"Oil, Gas & Utilities",91,36.84,52.54,63.31,30.89,45.02,38.93,45.79,14.17,28.75,7.12,6.29,5.87,5.94,8.53,11.29,16.71,17.58,2.27,6.85,4.5,5.74,8.12,1.67,6.2,8.67,6.03,5.7,2.86,5.39,2.47,14.06,3.34,10.63,13.88,6.48,8.48,5.01,4.77,9.72,4.02,5.95,3.41,8.85,1.28,13.07,5.67,5.79,8.82,2.49,6.08,6.54,12.68,3.15,9.27,4.04,9.81,6.34
23280,`76,Gasoline/Petroleum,"Oil, Gas & Utilities",64,5.23,31.07,45.33,32.7,38.79,8.3,28.54,15.54,26.34,5.52,6.98,3.26,5.15,4.79,11.3,12.16,12,4.68,6.63,2.85,4.32,7.06,1.96,3.54,15.86,6.53,6.87,2.07,3.08,2.45,9.86,2.05,8.9,8.1,9.56,6.23,3.39,6.27,15.29,3.39,4.47,6.35,5.15,2.32,13.55,6.74,6.23,8.44,2.02,11.1,5.22,13.18,4.92,8.04,5.38,5.54,3.33
621,Amoco,Gasoline/Petroleum,"Oil, Gas & Utilities",64,5.34,66.7,70.57,68.39,72.27,20.56,63.71,21.9,32.56,3.51,7.74,4,4.49,6.03,13.76,16.06,13.09,5.75,7.82,4.74,4.79,8.13,3.24,4.02,15.19,6.53,8.22,3.38,4.41,2.75,13.32,3.36,8.29,10.08,9.14,7.29,5.42,5.64,16.09,3.8,6.02,3.99,6.15,2.24,12.4,5.88,6.49,9.25,3.1,12.29,5.7,15.67,4.23,8.22,4.97,6.57,4.8
627,ARCO,Gasoline/Petroleum,"Oil, Gas & Utilities",64,13.75,54.15,44.47,40.51,44.1,23.34,40.65,16.24,25.84,5.27,7.09,5,6.19,5.3,10.5,11.22,8.58,4.54,7.29,3.32,3.32,7.28,3.35,4.2,14.42,6.71,6.82,2.5,3.86,3.82,12.53,3.01,9.36,7.63,9.83,7.12,4.39,6.26,12.78,3.52,4.94,4.17,4.16,1.38,12.18,6.11,6.23,8.2,2.9,11.02,5.91,11.79,4.2,5.5,4.73,5.76,3.25
37,BP,Gasoline/Petroleum,"Oil, Gas & Utilities",64,6.4,70.89,51.34,75.88,65.32,26.07,60.29,39.99,39.05,4.53,6.7,4.4,4.94,5.76,13.48,9.91,11.64,15.82,5.39,3.87,4.04,8.74,1.99,5.57,11.22,6.13,8.29,2.81,4.06,2.76,9.55,2.53,6.63,8.67,9.36,6.78,4.2,5.04,10.57,3.91,5.94,5.46,6.02,1.78,9.87,5.88,9.2,7.44,3.26,7.03,4.68,10.67,7.78,7.02,5.51,7.36,3.41
622,Chevron,Gasoline/Petroleum,"Oil, Gas & Utilities",64,6.83,73.13,76.66,84.09,81.22,29.08,73.07,35.25,40.17,4.28,7.15,4.37,5.1,5.64,15.67,16.17,15.49,6.8,7.93,3.85,4.11,9.25,2.4,4.01,14.84,7.18,8.25,3.12,4.44,2.2,11.18,2.84,9.3,11.14,8.53,7.17,4.18,4.3,14.69,2.98,5.12,4.44,6.15,1.62,13.67,6.73,7.99,8.61,2.57,9.89,5.03,14.83,4.61,7.45,5.42,8.79,5.36
628,Citgo,Gasoline/Petroleum,"Oil, Gas & Utilities",64,3.22,57.39,60.41,69.08,66.67,13.87,56.9,31.8,34.96,4.34,6.3,4.17,4.49,5.45,12.05,14.14,11.67,7.49,5.57,4.22,2.88,8.28,2.48,3.59,13.49,5.09,9.05,3.72,3.69,3.12,11.69,2.52,8.88,7.63,8.65,7.69,5.05,5.87,11.29,3.52,3.95,3.97,3.75,2.49,11.3,5.23,7.25,7.19,3.03,9.79,4.67,12.57,5.31,6.95,4.31,5.67,3.44
-19460,Conoco,Gasoline/Petroleum,"Oil, Gas & Utilities",64,1.95,43.76,40.51,50.47,48.92,7.95,37.53,20.89,29.63,5.12,5.36,4.2,3.95,5.09,10.28,10.76,10.43,5.2,5.64,2.86,2.24,6.65,1.46,2.4,12.77,4.53,7.54,2.08,3.15,1.79,7.85,2.76,6.81,7.41,8.67,5.41,3.64,4.47,11.32,2.13,3.96,4.71,6.41,1.22,10.7,7.04,5.85,6.2,2.89,10.41,4.27,10.85,3.95,6.65,3.42,5.89,1.69
30,Exxon,Gasoline/Petroleum,"Oil, Gas & Utilities",64,11.23,79.62,76.92,88.11,82.92,42.43,77.75,41.4,43.41,4.24,6.74,4.43,6.34,6.36,17.19,14.73,15.14,11.77,6.39,5.47,3.91,8.24,2.83,4.98,13.74,7.45,8.12,2.48,4.01,3,9.35,2.62,8.64,11.26,8.38,8.74,4.3,4.62,13.53,4.33,5.96,5.47,7.63,2.15,11.19,6.26,7.68,8.2,2.56,11.06,4.66,14.07,6.39,7.02,5.63,8.53,5.76
38,Gulf,Gasoline/Petroleum,"Oil, Gas & Utilities",64,0.83,47.83,58.8,64.11,63.82,5.57,48.58,21.02,30.85,3.68,5.72,3.22,5.33,3.63,12.42,13.23,10.71,5.86,7.07,3.15,4.1,7.49,2.12,3.23,14.38,5.81,7.4,3.32,2.02,1.83,7.74,2.41,7.77,8.97,7.84,6.93,3.18,4.9,13.87,3.07,3.04,4.16,6.04,1.02,11.06,4.97,6.12,8.91,2.1,10.69,4.78,12.86,4.94,6.16,4.73,6.09,4
28911,Lucas,Gasoline/Petroleum,"Oil, Gas & Utilities",64,30.03,27.94,17.26,16.42,15.02,21.19,12.32,7.18,18.17,6.26,8.21,7.03,5.26,5.76,7.9,9.73,9.74,3.7,6.5,4.6,4.09,6.93,2.56,6.93,9.67,4.79,5.66,4.59,5.8,4.24,11.01,2.61,9.36,6.99,9.72,6.17,3.85,3.92,12.7,5.04,5.15,4.06,4.3,2.17,12.23,7.64,4.51,8.36,4.77,7.18,8.48,10.09,5.87,4.01,6.15,7.54,4.5
32,Mobil,Gasoline/Petroleum,"Oil, Gas & Utilities",64,7.61,78.12,83.12,85.19,85.19,35.95,78.29,43,45.92,3.47,7.08,4.39,5.47,6.44,18.6,16.43,15.83,8.33,8.7,5,3.8,8.28,2.78,5.35,16.11,6.9,8.92,3.23,4.31,2.87,12.05,2.41,9.89,11.98,9.71,8.26,5.06,4.55,16.1,4.43,5.93,4.49,7.94,1.88,13.29,7.03,7.21,9.32,3.28,12.67,5.12,16.46,4.53,8.59,5.12,7.23,4.95
33,Pennzoil,Gasoline/Petroleum,"Oil, Gas & Utilities",64,5.8,76.26,93.6,80.88,91.53,31.01,81.97,33.09,38.81,3.28,7.01,3.96,6.01,5.78,22.18,24.27,26.06,3.69,8.71,9.62,3.33,10.11,2.79,3.75,18.61,7.57,5.89,2.86,4.56,2.12,19.09,3.38,12.07,19.54,7.73,8.11,4.16,5.45,17.19,4.64,4.65,4.77,12.14,1.69,14.72,5.27,6.78,12.35,1.79,12.67,5.45,22.65,3.08,9.04,5.5,6.86,9.5
629,Phillips 66,Gasoline/Petroleum,"Oil, Gas & Utilities",64,1.21,56.39,50.93,69.11,62.76,8.64,49.99,23.64,32.12,3.64,5.45,3.67,5,4.81,9.85,13.25,10.19,4.75,5.54,5.06,2.85,7.2,1.79,3.4,14.44,6.06,7.32,3,3.06,1.95,8.6,1.69,7.39,8.33,8.78,6.03,3.87,4.79,15.36,2.62,4.55,3.92,5.96,2.14,13.37,6.66,6.11,7.06,2.46,10.44,4.11,11.72,4.41,5.75,5.34,6.53,3.68
28415,Shell,Gasoline/Petroleum,"Oil, Gas & Utilities",64,30.52,87.48,85.36,88.26,87.91,71.26,85.64,52.73,51.86,4.16,9.64,5.84,5.88,7.1,18.47,18.64,18.68,8.26,8.35,6.49,3.74,9.01,2.64,4.14,15.71,6.49,9.49,2.7,4.12,2.43,11.94,2.76,9.52,13.23,9.15,8.25,4.94,5.13,13.72,3.06,5.88,4.93,7.54,1.56,10.9,6.44,8.47,9.74,2.47,12.43,5.14,18.33,4.85,8.65,5.51,6,6.49
9975,Sunoco,Gasoline/Petroleum,"Oil, Gas & Utilities",64,3.47,45.88,49.38,66.84,60.87,10.11,49.7,32.85,37.69,5.36,6.5,4.66,5.61,2.71,11.23,11.08,10.95,5.44,5.43,4.28,2.58,6.52,1.99,3.25,18.82,4.62,6.58,2.07,2.14,1.43,8.19,1.96,7.04,8.6,8.35,3.85,5.18,5.91,11.32,2.18,3.98,4.14,4.34,1.44,15.3,4.88,6.82,9.09,2.09,11.75,4.36,12.76,4.58,4.88,4.33,1.99,4.18
39,Texaco,Gasoline/Petroleum,"Oil, Gas & Utilities",64,3.36,66.61,73.18,82.63,79.13,17.89,67.82,36.8,42.42,4.57,7.47,2.84,4.96,4.96,15.35,14.84,15.63,6.84,7.36,3.87,2.64,6.42,2.1,4.16,15.63,5.49,9.64,1.62,3.75,1.49,8.42,2.19,8.09,11.43,8.56,8.39,4.5,4.28,16.1,3.76,4.87,3.92,7.06,1.83,14.33,5.85,6.42,8.68,2.98,11.7,4.5,15.04,5.26,6.41,4.95,6.97,5.99
1123,B.F.Goodrich,Tires,Auto,137,22.94,84.7,93.54,84.55,92.42,61.56,87.6,14.26,51.35,4.22,7.79,4.9,7.33,6.79,19.9,24.38,22.04,2.66,9.56,8.95,5.09,12.61,3.07,4.65,19.77,7.88,8.9,4.42,4.87,2.73,17.72,2.21,11.33,19.18,7.51,8.89,4.61,5.68,15.9,4.93,6.01,4.22,19.89,1.45,12.08,5.38,7.26,8.84,4.88,13.12,5.99,25.5,2.8,9.25,6.06,7.64,10.08
-27988,Belle Tire,Tires,Auto,137,72.09,43.47,36.55,4.39,8.18,58.28,13.18,1.36,14.45,11.17,8.79,7.77,7.54,6.69,10.55,11.57,9.7,3.78,9.4,4.73,5.85,10.42,5.6,6.01,14.62,10.29,8.81,2.9,7.51,2.85,13.81,5.05,9.25,8.06,10.36,7.02,8.18,6.14,13.31,6.34,6.35,6.32,16.55,4.24,16.58,6.97,7.22,8.1,5.42,8.02,9.84,14.48,2.65,8.2,6.74,7.3,6.21
-27989,Big O Tires,Tires,Auto,137,11.4,53.83,43.64,27.53,33.99,20.84,30.18,2.86,19.75,5.57,8.09,4.92,4.07,5.54,8.36,14.96,9.93,2.11,6.64,3.66,6.08,12.23,1.7,3.28,17.39,8.93,10.5,2.93,6.23,2.14,19.29,1.87,10.61,9.72,8.72,6.26,7.42,7.48,12.52,2.44,3.77,4.86,11.74,1.6,12.27,6.93,6.26,9.69,3.95,8.51,6.78,14.85,2.31,6.47,4.35,5.3,5
40,Bridgestone,Tires,Auto,137,19.67,70.4,84.84,74.76,83.12,40.86,77.29,11.06,43.72,4.51,7.37,4.69,6.83,6.92,15.01,22.41,21.71,1.91,7.72,6.62,3.68,10.92,3.13,3.78,17.13,7.05,7.55,3.1,4.98,2.6,16.96,3.22,9.45,17.17,7.24,8.1,5.42,5.25,12.96,5.47,6.03,4.44,18.36,1.47,12.72,5.35,8.01,8.7,4.35,9.49,5.89,20.33,2.83,8.79,5.17,6.25,8.14
1994,Continental (Tires),Tires,Auto,137,24.46,55.38,64.63,33.42,48.03,32.73,47.14,3.64,24.3,6.41,6.99,4.42,6.72,6.83,9.21,21.87,15.12,1.78,9.42,3.65,5.53,9.4,3.76,5.41,16.75,7.72,7.43,3.23,6.54,2.37,19.89,2.64,8.98,12.23,10.53,8.01,4.91,6.04,13.05,5.24,5.98,4.78,15.52,1.13,15.28,5.16,7.36,9.89,4.93,9.65,6.8,19.31,3.06,9.27,5.34,6.41,6.34
-27990,Costco Tire Center,Tires,Auto,137,2.01,47.77,61.99,44.56,54.35,8.96,42.95,5.2,22.63,4.89,5.08,3.84,4.94,5.09,9.79,18.81,12.05,2.17,6.16,5.65,5.36,14.47,1.75,3.14,18.06,7.62,12.99,2.78,7.92,2.03,25.6,2.03,14.48,9.36,9.72,6.57,6.41,7.39,9.29,3.38,4.22,4.36,9.28,1.37,16.79,5.89,7.9,9.27,3.17,6.26,5.38,16.53,2.5,7.47,3.55,6.07,4.5
-27769,Discount Tires,Tires,Auto,137,19.35,70.17,63.34,43.58,54.69,40.28,55.27,9.08,25.58,5.18,7.12,6.8,4.98,6.17,10.43,17.35,10.97,1.61,7.38,6.97,4.32,14.36,2.56,3.22,20.59,5.97,15.62,4.76,7,2.01,27.72,2.55,14.78,9.05,9.44,6.89,8.49,7.61,13.03,3.84,4.48,4.31,10.37,1.43,19.36,6.05,7.81,10.51,3.96,8.08,8.11,17.64,3.87,9.46,3.33,5.59,7.03
